t_s,dL_pct,dR_pct,dV,xa_mm,z_mm,eps_ei_pct,d_ei_mm,eps_act_pct,d_act_mm,latency_us
18376.269,-0.188,0.0612,-2.0433,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18376.269,-0.16,0.0573,-4.409,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18376.269,-0.2059,0.0535,-4.188,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18376.269,-0.174,0.0497,2.9525,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18376.3241,-0.146,0.0535,-3.6011,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18376.3323,-0.152,0.0459,-1.7064,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18376.3323,-0.174,0.0497,-5.6226,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18376.3323,-0.15,0.0535,-5.4234,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18376.3323,-0.146,0.0459,-0.8478,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18376.3833,-0.138,0.0459,-1.0652,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18376.3833,-0.156,0.042,-5.3437,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18376.3833,-0.158,0.042,2.1881,0.0,0.0,0.4584,25.0,0.0,36.0,1068.6
18376.3833,-0.142,0.0382,-3.2171,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18376.3833,-0.186,0.0306,-1.797,0.0,0.0,0.4584,25.0,0.0,36.0,1068.67
18376.4267,-0.166,0.0382,-1.105,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18376.4267,-0.168,0.042,-0.116,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18376.4267,-0.16,0.0382,-3.9815,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18376.4267,-0.146,0.0382,-1.7607,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18376.4267,-0.2099,0.0306,-3.8837,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18376.4733,-0.154,0.0229,-5.4705,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18376.4733,-0.168,0.0191,0.3332,0.0,0.0,0.3373,25.0,0.0,36.0,1068.81
18376.4733,-0.144,0.0229,2.2896,0.0,0.0,0.3373,25.0,0.0,36.0,1068.67
18376.4733,-0.124,0.0229,-2.4998,0.0,0.0,0.3373,29.46,0.0,36.0,1068.71
18376.4733,-0.116,0.0229,-3.7496,0.0,0.0,0.3373,29.46,0.0,36.0,1068.78
18376.5197,-0.152,0.0191,1.8657,0.0,0.0,0.3373,25.0,0.0,36.0,1068.57
18376.5197,-0.146,0.0191,-0.7862,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18376.5197,-0.162,0.0191,-3.1917,0.0,0.0,0.3373,25.0,0.0,36.0,1068.76
18376.5197,-0.144,0.0229,-0.5,0.0,0.0,0.3373,25.0,0.0,36.0,1068.75
18376.5197,-0.172,0.0229,-3.5033,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18376.5676,-0.182,0.0191,0.6702,0.0,0.0,0.3373,25.0,0.0,36.0,1068.67
18376.5676,-0.2579,0.0191,-1.6955,0.0,0.0,0.3373,25.0,0.0,36.0,1068.81
18376.5676,-0.176,0.0191,-1.9274,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18376.5676,-0.192,0.0153,-4.9343,0.0,0.0,0.3373,25.0,0.0,36.0,1068.76
18376.5676,-0.184,0.0191,0.1666,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18376.6081,-0.194,0.0191,-0.6268,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18376.6081,-0.168,0.0267,-0.5254,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18376.6081,-0.166,0.0267,-0.721,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18376.6155,-0.15,0.0382,-1.0181,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18376.6155,-0.15,0.0382,0.8875,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18376.6652,-0.174,0.042,-5.1915,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18376.6652,-0.144,0.0344,0.739,0.0,0.0,0.4584,25.0,0.0,36.0,1068.6
18376.6652,-0.178,0.0382,-2.2969,0.0,0.0,0.4584,25.0,0.0,36.0,1068.62
18376.6652,-0.16,0.0344,-5.5792,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18376.6652,-0.15,0.0382,-4.4959,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18376.7301,-0.16,0.0459,-3.2859,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18376.7306,-0.174,0.0459,-2.8729,0.0,0.0,0.4584,25.0,0.0,36.0,1068.62
18376.7306,-0.148,0.0459,-5.5103,0.0,0.0,0.4584,25.0,0.0,36.0,1068.58
18376.7306,-0.174,0.0344,-4.4814,0.0,0.0,0.4584,25.0,0.0,36.0,1069.06
18376.7306,-0.164,0.0344,1.7063,0.0,0.0,0.4584,25.0,0.0,36.0,1068.58
18376.7907,-0.182,0.0267,-4.0358,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18376.7907,-0.2019,0.0229,-3.8873,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18376.7907,-0.166,0.0267,-0.3152,0.0,0.0,0.3373,25.0,0.0,36.0,1068.58
18376.7907,-0.194,0.0267,-2.4092,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18376.7907,-0.17,0.0267,-3.3149,0.0,0.0,0.3373,25.0,0.0,36.0,1068.66
18376.8196,-0.2079,0.0267,-0.5652,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18376.8196,-0.6051,0.0267,-4.3365,0.0,0.0,0.3373,20.13,0.0,36.0,1068.59
18376.8196,-0.18,0.0267,0.3695,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18376.8196,-0.196,0.0267,-1.1775,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18376.8196,-0.162,0.0267,0.6702,0.0,0.0,0.3373,25.0,0.0,36.0,1068.58
18376.8847,-0.184,0.0306,-4.5285,0.0,0.0,0.4584,25.0,0.0,36.0,1068.68
18376.8847,-0.192,0.0382,-2.6845,0.0,0.0,0.4584,25.0,0.0,36.0,1068.68
18376.8847,-0.164,0.0344,-1.4311,0.0,0.0,0.4584,25.0,0.0,36.0,1068.57
18376.8862,-0.136,0.0344,-4.0358,0.0,0.0,0.4584,29.46,0.0,36.0,1068.72
18376.8862,-0.174,0.0306,0.7752,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18376.9194,-0.13,0.0344,-1.2354,0.0,0.0,0.4584,29.46,0.0,36.0,1069.15
18376.9194,-0.146,0.0344,-0.471,0.0,0.0,0.4584,25.0,0.0,36.0,1068.64
18376.9194,-0.138,0.0382,1.7208,0.0,0.0,0.4584,25.0,0.0,36.0,1068.65
18376.9194,-0.154,0.042,0.1992,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18376.9194,-0.2579,0.042,-3.8438,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18376.9721,-0.154,0.042,-2.0614,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18376.9721,-0.3178,0.0382,1.6664,0.0,0.0,0.4584,25.0,0.0,36.0,1068.67
18376.9721,-0.17,0.0382,-2.9671,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18376.9721,-0.186,0.0382,-5.1227,0.0,0.0,0.4584,25.0,0.0,36.0,1068.54
18376.9721,-0.184,0.042,2.8475,0.0,0.0,0.4584,25.0,0.0,36.0,1068.65
18377.0182,-0.156,0.042,-5.1698,0.0,0.0,0.4584,25.0,0.0,36.0,1069.09
18377.0208,-0.168,0.0344,-2.7606,0.0,0.0,0.4584,25.0,0.0,36.0,1069.05
18377.0208,-0.178,0.0267,-1.6883,0.0,0.0,0.3373,25.0,0.0,36.0,1068.96
18377.0208,-0.2019,0.0267,-4.4561,0.0,0.0,0.3373,25.0,0.0,36.0,1068.94
18377.0208,-0.158,0.0229,-3.5613,0.0,0.0,0.3373,25.0,0.0,36.0,1069.04
18377.0661,-0.2259,0.0229,-1.2173,0.0,0.0,0.3373,25.0,0.0,36.0,1069.07
18377.0686,-0.168,0.0229,-0.1631,0.0,0.0,0.3373,25.0,0.0,36.0,1069.08
18377.0686,-0.2139,0.0229,-2.8838,0.0,0.0,0.3373,25.0,0.0,36.0,1068.72
18377.0686,-0.184,0.0267,-0.2826,0.0,0.0,0.3373,25.0,0.0,36.0,1068.8
18377.0686,-0.186,0.0306,-0.3189,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18377.1244,-0.2159,0.0344,-0.9637,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18377.1244,-0.156,0.0344,-0.4855,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18377.1244,-0.186,0.0382,2.7895,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18377.1244,-0.172,0.0344,-2.7425,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18377.1244,-0.188,0.0344,2.199,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18377.1902,-0.17,0.0382,1.1774,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18377.1902,-0.178,0.0382,-0.8043,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18377.1902,-0.168,0.0306,0.4383,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18377.1902,-0.18,0.0306,-2.9381,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18377.1902,-0.188,0.0267,-2.9852,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18377.2284,-0.188,0.0267,-5.8545,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18377.2284,-0.184,0.0344,-2.8621,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18377.2284,-0.18,0.0306,0.2499,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18377.2284,-0.146,0.0344,-4.9488,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18377.2284,-0.146,0.0344,-2.5759,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18377.2738,-0.184,0.042,-0.2645,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18377.2738,-0.18,0.042,-0.4674,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18377.2738,-0.162,0.042,-2.7642,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18377.2738,-0.146,0.042,2.4345,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18377.2751,-0.188,0.042,-1.5579,0.0,0.0,0.4584,25.0,0.0,36.0,1068.81
18377.3346,-0.176,0.0459,-1.8404,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18377.3346,-0.2159,0.0459,0.7716,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18377.3362,-0.188,0.042,-1.9455,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18377.3362,-0.184,0.0382,-1.8875,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18377.3362,-0.168,0.0344,-2.286,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18377.3764,-0.18,0.0306,-2.4454,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18377.3764,-0.192,0.0306,-0.2899,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18377.3764,-0.186,0.0267,0.2427,0.0,0.0,0.3373,25.0,0.0,36.0,1068.6
18377.3764,-0.174,0.0267,-4.3329,0.0,0.0,0.3373,25.0,0.0,36.0,1068.62
18377.3764,-0.168,0.0344,-0.0471,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18377.4299,-0.184,0.0344,0.2608,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18377.4299,-0.178,0.0382,-1.8114,0.0,0.0,0.4584,25.0,0.0,36.0,1068.62
18377.4299,-0.134,0.0344,1.0252,0.0,0.0,0.4584,29.46,0.0,36.0,1068.7
18377.4299,-0.152,0.0344,3.0866,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18377.4929,-0.17,0.0382,-1.4202,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18377.4929,-0.158,0.0382,-1.8368,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18377.4929,-0.186,0.042,-0.7681,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18377.4929,-0.2019,0.0459,-1.6883,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18377.4929,-0.2019,0.0497,-3.0142,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18377.5122,-0.146,0.0535,0.2572,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18377.5122,-0.122,0.0497,-0.0327,0.0,0.0,0.4584,29.46,0.0,36.0,1068.7
18377.5122,-0.14,0.0535,-0.7681,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18377.5122,-0.144,0.0535,0.6448,0.0,0.0,0.4584,25.0,0.0,36.0,1068.88
18377.5122,-0.16,0.0535,-1.3006,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18377.5608,-0.13,0.0535,1.8367,0.0,0.0,0.4584,29.46,0.0,36.0,1068.69
18377.5608,-0.156,0.0535,0.8803,0.0,0.0,0.4584,25.0,0.0,36.0,1068.67
18377.5631,-0.158,0.0459,-3.199,0.0,0.0,0.4584,25.0,0.0,36.0,1068.76
18377.5631,-0.146,0.042,-1.0362,0.0,0.0,0.4584,25.0,0.0,36.0,1068.55
18377.5631,-0.116,0.042,-2.478,0.0,0.0,0.4584,29.46,0.0,36.0,1068.78
18377.6258,-0.156,0.0382,-3.8257,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18377.6304,-0.156,0.0382,-3.4562,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18377.6304,-0.162,0.0382,-3.4852,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18377.6304,-0.188,0.0344,-1.134,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18377.6304,-0.2199,0.0344,-1.9962,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18377.6736,-0.188,0.0382,0.7136,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18377.6756,-0.166,0.0382,-2.0397,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18377.6756,-0.176,0.0382,-3.5866,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18377.6756,-0.168,0.0382,-2.5614,0.0,0.0,0.4584,25.0,0.0,36.0,1068.65
18377.6756,-0.154,0.0459,-3.8221,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18377.7285,-0.154,0.042,0.7716,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18377.7285,-0.2119,0.0344,-2.0687,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18377.7331,-0.13,0.0306,-1.6339,0.0,0.0,0.4584,29.46,0.0,36.0,1068.69
18377.7331,-0.166,0.0306,-1.6339,0.0,0.0,0.4584,25.0,0.0,36.0,1068.58
18377.7331,-0.162,0.0306,-2.0868,0.0,0.0,0.4584,25.0,0.0,36.0,1068.97
18377.7582,-0.142,0.0306,-6.2313,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18377.7582,-0.19,0.0229,-1.2753,0.0,0.0,0.3373,25.0,0.0,36.0,1068.58
18377.7582,-0.13,0.0229,-1.8875,0.0,0.0,0.3373,29.46,0.0,36.0,1068.7
18377.7582,-0.142,0.0191,1.1303,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18377.7582,-0.13,0.0114,-0.9637,0.0,0.0,0.3373,29.46,0.0,36.0,1068.69
18377.812,-0.146,0.0153,-1.0724,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18377.812,-0.154,0.0114,-2.9454,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18377.8132,-0.156,0.0114,-2.757,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18377.8132,-0.156,0.0153,-3.2497,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18377.8132,-0.168,0.0153,-1.5434,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18377.8705,-0.182,0.0229,-2.0868,0.0,0.0,0.3373,25.0,0.0,36.0,1068.68
18377.8705,-0.2119,0.0306,-0.9384,0.0,0.0,0.4584,25.0,0.0,36.0,1068.68
18377.8741,-0.2039,0.0306,1.2172,0.0,0.0,0.4584,25.0,0.0,36.0,1068.68
18377.8756,-0.174,0.0306,-0.1522,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18377.8756,-0.184,0.0267,-3.0033,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18377.9106,-0.162,0.0306,-0.4638,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18377.9106,-0.154,0.0344,-1.9636,0.0,0.0,0.4584,25.0,0.0,36.0,1069.22
18377.9106,-0.164,0.0344,-0.7608,0.0,0.0,0.4584,25.0,0.0,36.0,1068.64
18377.9106,-0.176,0.0306,-1.5361,0.0,0.0,0.4584,25.0,0.0,36.0,1068.65
18377.9106,-0.146,0.0267,-2.6664,0.0,0.0,0.3373,25.0,0.0,36.0,1068.64
18377.9643,-0.162,0.0267,-2.6737,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18377.9643,-0.14,0.0229,-0.3297,0.0,0.0,0.3373,25.0,0.0,36.0,1068.73
18377.9643,-0.152,0.0229,-2.4418,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18377.9643,-0.138,0.0191,-2.6845,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18377.9643,-0.174,0.0191,-1.7752,0.0,0.0,0.3373,25.0,0.0,36.0,1068.72
18378.0109,-0.17,0.0229,-0.1232,0.0,0.0,0.3373,25.0,0.0,36.0,1068.65
18378.0109,-0.16,0.0191,0.6557,0.0,0.0,0.3373,25.0,0.0,36.0,1069.11
18378.0109,-0.124,0.0229,-4.1844,0.0,0.0,0.3373,29.46,0.0,36.0,1069.12
18378.0109,-0.162,0.0267,-7.0573,0.0,0.0,0.3373,25.0,0.0,36.0,1068.97
18378.0109,-0.132,0.0306,2.2932,0.0,0.0,0.4584,29.46,0.0,36.0,1068.94
18378.0552,-0.15,0.0344,-0.9818,0.0,0.0,0.4584,25.0,0.0,36.0,1069.09
18378.0582,-0.148,0.0344,-1.2644,0.0,0.0,0.4584,25.0,0.0,36.0,1069.07
18378.0582,-0.17,0.0344,-1.739,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18378.0582,-0.194,0.0344,-2.7679,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18378.0582,-0.2419,0.0344,-3.4055,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18378.1182,-0.156,0.0344,1.4346,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18378.1182,-0.164,0.0344,-4.6843,0.0,0.0,0.4584,25.0,0.0,36.0,1068.81
18378.1182,-0.158,0.0344,-2.4925,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18378.1182,-0.196,0.0344,-1.3079,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18378.1182,-0.158,0.0344,1.3223,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18378.1706,-0.19,0.0306,-0.4565,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18378.1716,-0.148,0.0306,1.0469,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18378.1716,-0.144,0.0267,-0.0942,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18378.1716,-0.154,0.0267,-0.4928,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18378.1716,-0.138,0.0267,1.0252,0.0,0.0,0.3373,25.0,0.0,36.0,1068.81
18378.2116,-0.172,0.0306,0.8404,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18378.2185,-0.152,0.0306,-2.8367,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18378.2185,-0.16,0.0306,0.2499,0.0,0.0,0.4584,25.0,0.0,36.0,1068.81
18378.2185,-0.14,0.0306,-2.286,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18378.2185,-0.14,0.0344,-0.1087,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18378.2664,-0.164,0.0344,-0.2536,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18378.2664,-0.178,0.0344,-3.6228,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18378.2664,-0.132,0.0344,1.1774,0.0,0.0,0.4584,29.46,0.0,36.0,1068.81
18378.2664,-0.146,0.0344,-1.9455,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18378.2664,-0.15,0.0344,-1.4021,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18378.313,-0.2079,0.0344,-0.0182,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18378.313,-0.188,0.0344,-1.8042,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18378.313,-0.156,0.0344,-0.7319,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18378.313,-0.14,0.0344,-0.3406,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18378.313,-0.142,0.0267,2.2932,0.0,0.0,0.3373,25.0,0.0,36.0,1068.8
18378.3584,-0.168,0.0229,-1.6702,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18378.3599,-0.156,0.0229,-3.3765,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18378.3599,-0.188,0.0229,-3.7496,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18378.3599,-0.17,0.0191,-4.1771,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18378.3599,-0.172,0.0191,-2.5541,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18378.4064,-0.166,0.0229,-2.2969,0.0,0.0,0.3373,25.0,0.0,36.0,1068.67
18378.4084,-0.182,0.0267,-0.6485,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18378.4084,-0.2039,0.0344,0.4166,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18378.4084,-0.184,0.0344,-0.75,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18378.4084,-0.186,0.0344,-2.4998,0.0,0.0,0.4584,25.0,0.0,36.0,1068.62
18378.4664,-0.18,0.0382,0.0978,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18378.4664,-0.158,0.0382,-0.3007,0.0,0.0,0.4584,25.0,0.0,36.0,1068.76
18378.4664,-0.152,0.0382,-2.9418,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18378.4664,-0.18,0.0382,-0.1087,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18378.4664,-0.172,0.042,0.6086,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18378.5144,-0.162,0.0382,1.9816,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18378.5144,-0.184,0.0344,-0.7608,0.0,0.0,0.4584,25.0,0.0,36.0,1068.58
18378.5144,-0.156,0.0344,-1.7788,0.0,0.0,0.4584,25.0,0.0,36.0,1068.63
18378.5144,-0.2399,0.0306,2.2062,0.0,0.0,0.4584,25.0,0.0,36.0,1068.85
18378.5144,-0.174,0.0306,-0.2174,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18378.5774,-0.158,0.0306,-0.8007,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18378.5774,-0.15,0.0344,0.6194,0.0,0.0,0.4584,25.0,0.0,36.0,1068.65
18378.5774,-0.164,0.0306,0.2753,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18378.5774,-0.198,0.0306,-1.0579,0.0,0.0,0.4584,25.0,0.0,36.0,1068.66
18378.5774,-0.128,0.0267,-3.6627,0.0,0.0,0.3373,29.46,0.0,36.0,1068.78
18378.621,-0.132,0.0267,-3.3004,0.0,0.0,0.3373,29.46,0.0,36.0,1068.76
18378.621,-0.158,0.0306,-4.985,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18378.621,-0.1999,0.0306,-2.1701,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18378.621,-0.188,0.0344,-2.3005,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18378.621,-0.178,0.0306,-1.8259,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18378.6795,-0.134,0.0344,-1.1811,0.0,0.0,0.4584,29.46,0.0,36.0,1068.78
18378.6795,-0.14,0.0306,-0.4275,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18378.6795,-0.16,0.0267,-3.2714,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18378.6795,-0.18,0.0267,-2.7715,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18378.6795,-0.174,0.0267,-2.9599,0.0,0.0,0.3373,25.0,0.0,36.0,1068.62
18378.7143,-0.152,0.0306,-1.4528,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18378.7163,-0.174,0.0306,-0.9855,0.0,0.0,0.4584,25.0,0.0,36.0,1068.67
18378.7163,-0.192,0.0306,-4.3764,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18378.7163,-0.164,0.0382,1.5976,0.0,0.0,0.4584,25.0,0.0,36.0,1068.64
18378.7163,-0.2179,0.042,-4.6155,0.0,0.0,0.4584,25.0,0.0,36.0,1068.96
18378.7537,-0.2139,0.042,1.0542,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18378.7537,-0.174,0.0382,1.1737,0.0,0.0,0.4584,25.0,0.0,36.0,1068.58
18378.7537,-0.154,0.0306,-0.7826,0.0,0.0,0.4584,25.0,0.0,36.0,1068.76
18378.7537,-0.198,0.0306,0.0652,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18378.8005,-0.158,0.0306,-3.17,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18378.8017,-0.198,0.0267,-3.909,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18378.8017,-0.166,0.0191,-0.4964,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18378.8017,-0.2039,0.0267,-3.0722,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18378.8017,-0.176,0.0267,-1.6955,0.0,0.0,0.3373,25.0,0.0,36.0,1068.72
18378.8484,-0.172,0.0306,-1.9962,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18378.8484,-0.176,0.0344,-2.6012,0.0,0.0,0.4584,25.0,0.0,36.0,1068.68
18378.8484,-0.186,0.0344,-0.25,0.0,0.0,0.4584,25.0,0.0,36.0,1068.68
18378.8525,-0.1999,0.0344,-1.576,0.0,0.0,0.4584,25.0,0.0,36.0,1068.68
18378.8525,-0.15,0.0344,-0.6811,0.0,0.0,0.4584,25.0,0.0,36.0,1068.57
18378.8971,-0.1999,0.0306,1.0433,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18378.8971,-0.4894,0.0306,-4.5829,0.0,0.0,0.4584,20.13,0.0,36.0,1068.81
18378.8971,-0.196,0.0344,-1.3586,0.0,0.0,0.4584,25.0,0.0,36.0,1069.21
18378.8971,-0.174,0.0344,-2.6447,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18378.8971,-0.194,0.0382,-5.1734,0.0,0.0,0.4584,25.0,0.0,36.0,1068.65
18378.9585,-0.186,0.0382,-1.5434,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18378.9585,-0.174,0.0382,-1.0289,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
