t_s,ldc_raw,r_raw,teng_raw,xa_mm,z_mm,dL_pct,dR_pct,eps_pred_pct,d_pred_mm,eps_act_pct,d_act_mm
589.1289,11881094.0,25901.0,34687.0,2.591,-21.262,1.1105,2.3702,5.3471,29.95,4.3183,14.74
589.1289,11881141.0,25914.0,32196.0,2.591,-21.262,1.1097,2.4215,5.4148,29.65,4.3183,14.74
589.1607,11884806.0,25879.0,33396.0,2.591,-21.262,1.0474,2.2832,5.2341,29.54,4.3183,14.74
589.1607,11887731.0,25887.0,33734.0,2.591,-21.262,0.9977,2.3148,5.275,29.23,4.3183,14.74
589.1607,11887461.0,25851.0,33830.0,2.591,-21.262,1.0023,2.1725,5.0929,29.36,4.3183,14.74
589.1924,11889045.0,25866.0,32710.0,2.591,-21.262,0.9754,2.2318,5.1682,29.21,4.3183,14.74
589.1924,11889979.0,25850.0,33839.0,2.591,-21.262,0.9595,2.1686,5.0879,29.19,4.3183,14.74
589.1924,11892933.0,25836.0,33745.0,2.591,-21.262,0.9093,2.1132,5.0185,29.11,4.3183,14.74
589.2085,11893551.0,25840.0,31877.0,2.294,-21.262,0.8989,2.1291,5.0382,28.98,3.8233,14.74
589.2085,11896038.0,25879.0,33444.0,2.294,-21.262,0.8567,2.2832,5.2341,28.39,3.8233,14.74
589.2085,11896475.0,25812.0,34277.0,2.294,-21.262,0.8493,2.0184,4.9011,28.58,3.8233,14.74
589.2403,11901079.0,25845.0,33658.0,2.294,-21.262,0.7712,2.1488,5.063,28.07,3.8233,14.74
589.2403,11899845.0,25799.0,33882.0,2.294,-21.262,0.7922,1.967,4.8385,28.25,3.8233,14.74
589.2403,11905096.0,25784.0,32215.0,2.294,-21.262,0.7033,1.9077,4.7669,28.09,3.8233,14.74
589.272,11902971.0,25805.0,34275.0,2.294,-21.262,0.7392,1.9907,4.8673,27.98,3.8233,14.74
589.272,11906541.0,25788.0,34452.0,2.294,-21.262,0.6788,1.9235,4.7859,27.78,3.8233,14.74
589.272,11906329.0,25800.0,31822.0,2.294,-21.262,0.6824,1.971,4.8433,27.57,3.8233,14.74
589.3039,11909719.0,25746.0,33201.0,2.294,-21.262,0.6251,1.7575,4.5895,27.63,3.8233,14.74
589.3039,11909171.0,25792.0,33163.0,2.294,-21.262,0.6344,1.9393,4.805,27.33,3.8233,14.74
589.3039,11909707.0,25789.0,33534.0,2.294,-21.262,0.6253,1.9275,4.7907,27.12,3.8233,14.74
589.3355,11912546.0,25782.0,33953.0,2.016,-21.262,0.5773,1.8998,4.7575,26.83,3.36,14.74
589.3355,11915589.0,25680.0,34101.0,2.016,-21.262,0.526,1.4967,4.294,27.25,3.36,14.74
589.3355,11916708.0,25814.0,32360.0,2.016,-21.262,0.5071,2.0263,4.9108,26.27,3.36,14.74
589.3711,11917267.0,25828.0,32321.0,2.016,-21.262,0.4977,2.0816,4.9791,25.52,3.36,14.74
589.3711,11921071.0,25801.0,33880.0,2.016,-21.262,0.4335,1.9749,4.8481,24.97,3.36,14.74
589.3711,11920820.0,25700.0,35264.0,2.016,-21.262,0.4378,1.5757,4.3819,25.53,3.36,14.74
589.3991,11924099.0,25770.0,32214.0,2.016,-21.262,0.3825,1.8524,4.701,24.98,3.36,14.74
589.3991,11923134.0,25712.0,32500.0,2.016,-21.262,0.3988,1.6232,4.4353,25.23,3.36,14.74
589.3991,11925119.0,25716.0,32853.0,2.016,-21.262,0.3654,1.639,4.4532,25.17,3.36,14.74
589.4309,11926213.0,25727.0,32975.0,1.756,-21.262,0.347,1.6824,4.5028,24.95,2.9267,14.74
589.4309,11927934.0,25711.0,33788.0,1.756,-21.262,0.318,1.6192,4.4308,24.8,2.9267,14.74
589.4309,11930092.0,25714.0,32158.0,1.756,-21.262,0.2817,1.6311,4.4443,24.49,2.9267,14.74
589.4626,11932386.0,25788.0,33526.0,1.756,-21.262,0.2432,1.9235,4.7859,23.5,2.9267,14.74
589.4626,11932489.0,25679.0,34327.0,1.756,-21.262,0.2414,1.4927,4.2897,23.79,2.9267,14.74
589.4626,11938435.0,25634.0,33803.0,1.756,-21.262,0.1416,1.3149,4.0975,23.79,2.9267,14.74
589.5104,11941079.0,25692.0,33101.0,1.756,-21.262,0.0973,1.5441,4.3466,23.1,2.9267,14.74
589.5104,11936406.0,25730.0,33918.0,1.756,-21.262,0.1756,1.6943,4.5164,22.8,2.9267,14.74
589.5104,11939309.0,25710.0,34535.0,1.756,-21.262,0.1269,1.6153,4.4264,22.52,2.9267,14.74
589.5104,11941950.0,25639.0,33222.0,1.756,-21.262,0.0827,1.3346,4.1185,22.68,2.9267,14.74
589.5104,11942831.0,25630.0,34126.0,1.756,-21.262,0.0679,1.2991,4.0807,22.76,2.9267,14.74
589.5104,11950550.0,25631.0,32716.0,1.756,-21.262,-0.0613,1.303,4.0849,22.14,2.9267,14.74
589.5418,11944017.0,25647.0,33195.0,1.509,-21.262,0.048,1.3663,4.1522,22.2,2.515,14.74
589.5418,11945350.0,25685.0,31687.0,1.509,-21.262,0.0257,1.5164,4.3159,21.85,2.515,14.74
589.5418,11946471.0,25612.0,30778.0,1.509,-21.262,0.0069,1.2279,4.0062,22.08,2.515,14.74
589.5735,11949611.0,25683.0,34264.0,1.509,-21.262,-0.0456,1.5085,4.3071,21.43,2.515,14.74
589.5735,11950635.0,25642.0,34120.0,1.509,-21.262,-0.0628,1.3465,4.1311,21.26,2.515,14.74
589.5735,11951966.0,25701.0,33168.0,1.509,-21.262,-0.085,1.5797,4.3863,20.62,2.515,14.74
589.6051,11951073.0,25626.0,33008.0,1.509,-21.262,-0.0701,1.2833,4.0641,20.85,2.515,14.74
589.6051,11952768.0,25594.0,32759.0,1.509,-21.262,-0.0984,1.1568,3.9328,21.07,2.515,14.74
589.6051,11952236.0,25665.0,31779.0,1.509,-21.262,-0.0895,1.4374,4.2291,20.74,2.515,14.74
589.6371,11957422.0,25655.0,33820.0,1.509,-21.262,-0.1762,1.3979,4.1863,20.21,2.515,14.74
589.6371,11956054.0,25604.0,33771.0,1.509,-21.262,-0.1533,1.1963,3.9734,20.34,2.515,14.74
589.6371,11958380.0,25630.0,31377.0,1.509,-21.262,-0.1922,1.2991,4.0807,20.05,2.515,14.74
589.6692,11957314.0,25612.0,33598.0,1.288,-21.262,-0.1744,1.2279,4.0062,20.09,2.1467,14.74
589.6692,11959853.0,25583.0,31922.0,1.288,-21.262,-0.2168,1.1133,3.8885,20.1,2.1467,14.74
589.6692,11961373.0,25583.0,34852.0,1.288,-21.262,-0.2421,1.1133,3.8885,19.98,2.1467,14.74
589.7027,11962364.0,25622.0,32303.0,1.288,-21.262,-0.2586,1.2674,4.0475,19.59,2.1467,14.74
589.7027,11963909.0,25644.0,33268.0,1.288,-21.262,-0.2844,1.3544,4.1396,19.1,2.1467,14.74
589.7027,11966033.0,25525.0,33892.0,1.288,-21.262,-0.3198,0.8841,3.6619,19.38,2.1467,14.74
589.7172,11966831.0,25550.0,34060.0,1.288,-21.262,-0.3331,0.9829,3.7581,19.33,2.1467,14.74
589.7172,11970193.0,25610.0,34639.0,1.288,-21.262,-0.3891,1.22,3.998,18.7,2.1467,14.74
589.7172,11967948.0,25583.0,32342.0,1.288,-21.262,-0.3517,1.1133,3.8885,18.64,2.1467,14.74
589.7498,11971664.0,25548.0,33303.0,1.288,-21.262,-0.4135,0.975,3.7503,18.54,2.1467,14.74
589.7498,11971637.0,25543.0,32726.0,1.288,-21.262,-0.4131,0.9552,3.731,18.51,2.1467,14.74
589.7498,11973683.0,25603.0,32124.0,1.288,-21.262,-0.4471,1.1923,3.9693,18.01,2.1467,14.74
589.7818,11975196.0,25579.0,33660.0,1.078,-21.262,-0.4723,1.0975,3.8725,17.73,1.7967,14.74
589.7818,11975969.0,25573.0,33879.0,1.078,-21.262,-0.4851,1.0738,3.8486,17.55,1.7967,14.74
589.7818,11975345.0,25542.0,33223.0,1.078,-21.262,-0.4748,0.9513,3.7271,17.65,1.7967,14.74
589.8134,11978050.0,25523.0,33264.0,1.078,-21.262,-0.5197,0.8762,3.6543,17.63,1.7967,14.74
589.8134,11977945.0,25527.0,32726.0,1.078,-21.262,-0.518,0.892,3.6695,17.6,1.7967,14.74
589.8134,11981018.0,25451.0,32966.0,1.078,-21.262,-0.569,0.5916,3.3898,17.77,1.7967,14.74
589.8457,11981889.0,25530.0,32801.0,1.078,-21.262,-0.5834,0.9038,3.681,17.41,1.7967,14.74
589.8457,11977866.0,25544.0,34136.0,1.078,-21.262,-0.5166,0.9592,3.7348,17.38,1.7967,14.74
589.8457,11983726.0,25503.0,33493.0,1.078,-21.262,-0.6139,0.7971,3.5791,17.19,1.7967,14.74
589.878,11982834.0,25506.0,34540.0,0.887,-21.262,-0.5991,0.809,3.5903,17.12,1.4783,14.74
589.878,11982998.0,25505.0,34931.0,0.887,-21.262,-0.6018,0.805,3.5865,17.07,1.4783,14.74
589.878,11985995.0,25509.0,32669.0,0.887,-21.262,-0.6515,0.8208,3.6015,16.83,1.4783,14.74
589.8941,11986315.0,25552.0,35027.0,0.887,-21.262,-0.6568,0.9908,3.7659,16.46,1.4783,14.74
589.8941,11984912.0,25513.0,33484.0,0.887,-21.262,-0.6336,0.8366,3.6165,16.51,1.4783,14.74
589.8941,11988487.0,25458.0,33925.0,0.887,-21.262,-0.6928,0.6193,3.4148,16.57,1.4783,14.74
589.9427,11988522.0,25493.0,32836.0,0.887,-21.262,-0.6934,0.7576,3.542,16.45,1.4783,14.74
589.9427,11995085.0,25429.0,34439.0,0.887,-21.262,-0.8021,0.5046,3.3125,16.26,1.4783,14.74
589.9427,11988793.0,25498.0,31293.0,0.887,-21.262,-0.6979,0.7774,3.5605,16.22,1.4783,14.74
589.9565,11992109.0,25464.0,33342.0,0.887,-21.262,-0.7528,0.643,3.4363,16.15,1.4783,14.74
589.9565,11995283.0,25488.0,31277.0,0.887,-21.262,-0.8053,0.7378,3.5235,15.82,1.4783,14.74
589.9565,11993973.0,25505.0,32820.0,0.887,-21.262,-0.7837,0.805,3.5865,15.63,1.4783,14.74
589.9885,11994954.0,25504.0,32270.0,0.709,-21.262,-0.7999,0.8011,3.5828,15.46,1.1817,14.74
589.9885,11997433.0,25448.0,34364.0,0.709,-21.262,-0.8409,0.5797,3.3792,15.45,1.1817,14.74
589.9885,11998068.0,25468.0,34737.0,0.709,-21.262,-0.8514,0.6588,3.4507,15.33,1.1817,14.74
590.0207,11998116.0,25470.0,32722.0,0.709,-21.262,-0.8522,0.6667,3.4579,15.25,1.1817,14.74
590.0207,11998046.0,25452.0,33764.0,0.709,-21.262,-0.851,0.5955,3.3934,15.27,1.1817,14.74
590.0207,12001326.0,25388.0,33042.0,0.709,-21.262,-0.9052,0.3426,3.1728,15.36,1.1817,14.74
590.0527,12000308.0,25492.0,32492.0,0.709,-21.262,-0.8884,0.7536,3.5383,15.06,1.1817,14.74
590.0527,12007550.0,25436.0,33107.0,0.709,-21.262,-1.0079,0.5323,3.3369,14.73,1.1817,14.74
590.0527,12002646.0,25462.0,33799.0,0.709,-21.262,-0.927,0.6351,3.4291,14.68,1.1817,14.74
590.0866,12005444.0,25470.0,32748.0,0.709,-21.262,-0.9732,0.6667,3.4579,14.49,1.1817,14.74
590.0866,12004634.0,25438.0,34261.0,0.709,-21.262,-0.9598,0.5402,3.344,14.52,1.1817,14.74
590.0866,12003559.0,25405.0,33398.0,0.709,-21.262,-0.9421,0.4098,3.23,14.72,1.1817,14.74
590.1177,12008955.0,25423.0,33182.0,0.562,-21.262,-1.0311,0.4809,3.2917,14.5,0.9367,14.74
590.1177,12007031.0,25355.0,33305.0,0.562,-21.262,-0.9993,0.2122,3.0643,14.7,0.9367,14.74
590.1177,12007532.0,25416.0,32479.0,0.562,-21.262,-1.0076,0.4533,3.2676,14.59,0.9367,14.74
590.1497,12007254.0,25417.0,33697.0,0.562,-21.262,-1.003,0.4572,3.271,14.53,0.9367,14.74
590.1497,12009447.0,25440.0,34408.0,0.562,-21.262,-1.0392,0.5481,3.351,14.31,0.9367,14.74
590.1497,12011703.0,25428.0,33419.0,0.562,-21.262,-1.0763,0.5007,3.309,14.11,0.9367,14.74
590.1821,12011426.0,25437.0,34561.0,0.562,-21.262,-1.0718,0.5363,3.3405,13.98,0.9367,14.74
590.1821,12010613.0,25384.0,33409.0,0.562,-21.262,-1.0584,0.3268,3.1594,14.11,0.9367,14.74
590.1821,12012326.0,25448.0,32750.0,0.562,-21.262,-1.0866,0.5797,3.3792,13.9,0.9367,14.74
590.1983,12012602.0,25335.0,33834.0,0.562,-21.262,-1.0912,0.1331,3.0002,14.12,0.9367,14.74
590.1983,12012397.0,25286.0,33676.0,0.562,-21.262,-1.0878,-0.0606,2.8487,14.43,0.9367,14.74
590.1983,12014611.0,25423.0,33308.0,0.562,-21.262,-1.1242,0.4809,3.2917,14.07,0.9367,14.74
590.2302,12014818.0,25382.0,34179.0,0.422,-21.262,-1.1276,0.3189,3.1528,13.97,0.7033,14.74
590.2302,12014754.0,25345.0,32698.0,0.422,-21.262,-1.1266,0.1726,3.0321,14.03,0.7033,14.74
590.2302,12015964.0,25367.0,33170.0,0.422,-21.262,-1.1465,0.2596,3.1033,13.94,0.7033,14.74
590.2628,12018766.0,25383.0,33540.0,0.422,-21.262,-1.1926,0.3228,3.1561,13.72,0.7033,14.74
590.2628,12019498.0,25398.0,33346.0,0.422,-21.262,-1.2046,0.3821,3.2063,13.52,0.7033,14.74
590.2628,12016482.0,25440.0,31003.0,0.422,-21.262,-1.155,0.5481,3.351,13.4,0.7033,14.74
590.2942,12019204.0,25357.0,33248.0,0.422,-21.262,-1.1998,0.2201,3.0707,13.45,0.7033,14.74
590.2942,12019896.0,25303.0,34279.0,0.422,-21.262,-1.2112,0.0066,2.9004,13.61,0.7033,14.74
590.2942,12021348.0,25406.0,34800.0,0.422,-21.262,-1.235,0.4137,3.2334,13.35,0.7033,14.74
590.3301,12019498.0,25389.0,33352.0,0.303,-21.262,-1.2046,0.3465,3.1761,13.32,0.505,14.74
590.3301,12021035.0,25354.0,34773.0,0.303,-21.262,-1.2299,0.2082,3.061,13.33,0.505,14.74
590.3301,12021137.0,25308.0,32898.0,0.303,-21.262,-1.2316,0.0264,2.9158,13.47,0.505,14.74
590.358,12022761.0,25358.0,33722.0,0.303,-21.262,-1.2582,0.224,3.074,13.34,0.505,14.74
590.358,12022176.0,25294.0,34496.0,0.303,-21.262,-1.2486,-0.0289,2.873,13.46,0.505,14.74
590.358,12022592.0,25401.0,34937.0,0.303,-21.262,-1.2555,0.394,3.2165,13.23,0.505,14.74
590.3897,12023108.0,25305.0,33078.0,0.303,-21.262,-1.2639,0.0145,2.9066,13.33,0.505,14.74
590.3897,12024100.0,25311.0,33679.0,0.303,-21.262,-1.2802,0.0383,2.9251,13.33,0.505,14.74
590.3897,12025481.0,25290.0,33117.0,0.303,-21.262,-1.3029,-0.0447,2.8608,13.33,0.505,14.74
590.4227,12025655.0,25328.0,33521.0,0.303,-21.262,-1.3058,0.1054,2.9781,13.22,0.505,14.74
590.4227,12026875.0,25362.0,33665.0,0.303,-21.262,-1.3258,0.2398,3.087,13.02,0.505,14.74
590.4227,12025863.0,25368.0,32463.0,0.303,-21.262,-1.3092,0.2635,3.1066,12.93,0.505,14.74
590.4535,12026476.0,25334.0,32328.0,0.209,-21.262,-1.3192,0.1292,2.9971,12.93,0.3483,14.74
590.4535,12028996.0,25341.0,35000.0,0.209,-21.262,-1.3606,0.1568,3.0193,12.82,0.3483,14.74
590.4535,12027946.0,25303.0,34612.0,0.209,-21.262,-1.3433,0.0066,2.9004,12.89,0.3483,14.74
590.4696,12029700.0,25288.0,32415.0,0.209,-21.262,-1.3721,-0.0526,2.8548,12.9,0.3483,14.74
590.4696,12033314.0,25331.0,32807.0,0.209,-21.262,-1.4313,0.1173,2.9876,12.67,0.3483,14.74
590.4696,12028090.0,25317.0,33378.0,0.209,-21.262,-1.3457,0.062,2.9437,12.76,0.3483,14.74
590.5017,12029977.0,25294.0,32951.0,0.209,-21.262,-1.3767,-0.0289,2.873,12.8,0.3483,14.74
590.5017,12030863.0,25340.0,33123.0,0.209,-21.262,-1.3912,0.1529,3.0161,12.68,0.3483,14.74
590.5017,12030398.0,25323.0,32171.0,0.209,-21.262,-1.3836,0.0857,2.9624,12.66,0.3483,14.74
590.5335,12034963.0,25291.0,32268.0,0.209,-21.262,-1.4584,-0.0408,2.8638,12.56,0.3483,14.74
590.5335,12031684.0,25338.0,34170.0,0.209,-21.262,-1.4046,0.145,3.0098,12.51,0.3483,14.74
590.5335,12030572.0,25276.0,33776.0,0.209,-21.262,-1.3864,-0.1001,2.8187,12.67,0.3483,14.74
590.5665,12034033.0,25296.0,33789.0,0.125,-21.262,-1.4431,-0.021,2.879,12.59,0.2083,14.74
590.5665,12032039.0,25307.0,33336.0,0.125,-21.262,-1.4105,0.0224,2.9127,12.58,0.2083,14.74
590.5665,12032260.0,25288.0,32897.0,0.125,-21.262,-1.4141,-0.0526,2.8548,12.62,0.2083,14.74
590.5978,12034147.0,25345.0,32621.0,0.125,-21.262,-1.445,0.1726,3.0321,12.44,0.2083,14.74
590.5978,12034404.0,25299.0,33855.0,0.125,-21.262,-1.4492,-0.0092,2.8882,12.43,0.2083,14.74
590.5978,12035829.0,25286.0,33453.0,0.125,-21.262,-1.4725,-0.0606,2.8487,12.4,0.2083,14.74
590.6298,12035706.0,25323.0,33834.0,0.125,-21.262,-1.4705,0.0857,2.9624,12.31,0.2083,14.74
590.6298,12033837.0,25311.0,33314.0,0.125,-21.262,-1.4399,0.0383,2.9251,12.35,0.2083,14.74
590.6298,12045181.0,25289.0,31660.0,0.125,-21.262,-1.6255,-0.0487,2.8578,12.05,0.2083,14.74
590.662,12037535.0,25302.0,32357.0,0.066,-21.262,-1.5005,0.0027,2.8974,12.08,0.11,14.74
590.662,12034690.0,25311.0,34476.0,0.066,-21.262,-1.4539,0.0383,2.9251,12.18,0.11,14.74
590.662,12036976.0,25339.0,33068.0,0.066,-21.262,-1.4913,0.1489,3.0129,12.1,0.11,14.74
590.6779,12038819.0,25347.0,34093.0,0.066,-21.262,-1.5215,0.1805,3.0385,11.98,0.11,14.74
590.6779,12043149.0,25310.0,33395.0,0.066,-21.262,-1.5923,0.0343,2.922,11.85,0.11,14.74
590.6779,12037868.0,25324.0,31665.0,0.066,-21.262,-1.5059,0.0896,2.9656,11.91,0.11,14.74
590.711,12037211.0,25299.0,32843.0,0.066,-21.262,-1.4952,-0.0092,2.8882,12.01,0.11,14.74
590.711,12038709.0,25359.0,32448.0,0.066,-21.262,-1.5197,0.228,3.0772,11.91,0.11,14.74
590.711,12038321.0,25290.0,33755.0,0.066,-21.262,-1.5133,-0.0447,2.8608,12.0,0.11,14.74
590.7435,12043149.0,25341.0,33845.0,0.066,-21.262,-1.5923,0.1568,3.0193,11.8,0.11,14.74
590.7435,12037657.0,25184.0,33875.0,0.066,-21.262,-1.5025,-0.4637,2.5572,12.18,0.11,14.74
590.7435,12038816.0,25316.0,32424.0,0.066,-21.262,-1.5214,0.058,2.9406,12.09,0.11,14.74
590.773,12039966.0,25251.0,33918.0,0.025,-21.262,-1.5402,-0.1989,2.7451,12.13,0.0417,14.74
590.773,12038225.0,25268.0,33387.0,0.025,-21.262,-1.5118,-0.1317,2.795,12.18,0.0417,14.74
590.773,12039982.0,25296.0,32692.0,0.025,-21.262,-1.5405,-0.021,2.879,12.09,0.0417,14.74
590.8054,12040528.0,25301.0,32027.0,0.025,-21.262,-1.5494,-0.0013,2.8943,12.02,0.0417,14.74
590.8054,12040905.0,25291.0,32262.0,0.025,-21.262,-1.5556,-0.0408,2.8638,11.98,0.0417,14.74
590.8054,12039106.0,25360.0,30876.0,0.025,-21.262,-1.5262,0.2319,3.0805,11.87,0.0417,14.74
590.8376,12040720.0,25314.0,32495.0,0.025,-21.262,-1.5526,0.0501,2.9344,11.85,0.0417,14.74
590.8376,12043210.0,25321.0,33975.0,0.025,-21.262,-1.5933,0.0778,2.9562,11.75,0.0417,14.74
590.8376,12047356.0,25265.0,33305.0,0.025,-21.262,-1.661,-0.1435,2.7861,11.67,0.0417,14.74
590.869,12042736.0,25371.0,33761.0,0.003,-21.262,-1.5855,0.2754,3.1164,11.56,0.005,14.74
590.869,12042837.0,25287.0,33581.0,0.003,-21.262,-1.5872,-0.0566,2.8517,11.65,0.005,14.74
590.869,12042650.0,25309.0,36015.0,0.003,-21.262,-1.5841,0.0304,2.9189,11.67,0.005,14.74
590.9014,12041964.0,25267.0,33598.0,0.003,-21.262,-1.5729,-0.1356,2.792,11.78,0.005,14.74
590.9014,12045181.0,25289.0,32579.0,0.003,-21.262,-1.6255,-0.0487,2.8578,11.71,0.005,14.74
590.9014,12040075.0,25296.0,34027.0,0.003,-21.262,-1.542,-0.021,2.879,11.81,0.005,14.74
590.9335,12041352.0,25296.0,33440.0,0.003,-21.262,-1.5629,-0.021,2.879,11.83,0.005,14.74
590.9335,12041672.0,25249.0,34146.0,0.003,-21.262,-1.5681,-0.2068,2.7393,11.92,0.005,14.74
590.9335,12043101.0,25246.0,33434.0,0.003,-21.262,-1.5915,-0.2186,2.7306,11.94,0.005,14.74
590.9488,12044011.0,25284.0,34913.0,0.003,-21.262,-1.6064,-0.0685,2.8427,11.85,0.005,14.74
590.9488,12042350.0,25252.0,32893.0,0.003,-21.262,-1.5792,-0.1949,2.748,11.91,0.005,14.74
590.9488,12040106.0,25229.0,33853.0,0.003,-21.262,-1.5425,-0.2858,2.6819,12.06,0.005,14.74
590.9807,12041093.0,25286.0,33261.0,0.003,-21.262,-1.5587,-0.0606,2.8487,12.01,0.005,14.74
590.9807,12041896.0,25290.0,33128.0,0.003,-21.262,-1.5718,-0.0447,2.8608,11.94,0.005,14.74
590.9807,12038750.0,25304.0,34683.0,0.003,-21.262,-1.5203,0.0106,2.9035,11.97,0.005,14.74
591.012,12040078.0,25284.0,34711.0,0.0,-21.262,-1.5421,-0.0685,2.8427,11.99,0.0,14.74
591.012,12040868.0,25328.0,33882.0,0.0,-21.262,-1.555,0.1054,2.9781,11.89,0.0,14.74
591.012,12040581.0,25255.0,35732.0,0.0,-21.262,-1.5503,-0.1831,2.7568,11.98,0.0,14.74
591.0444,12041064.0,25348.0,33916.0,0.0,-21.262,-1.5582,0.1845,3.0417,11.84,0.0,14.74
591.0444,12040492.0,25271.0,35222.0,0.0,-21.262,-1.5488,-0.1198,2.8039,11.92,0.0,14.74
591.0444,12040528.0,25282.0,33588.0,0.0,-21.262,-1.5494,-0.0764,2.8367,11.95,0.0,14.74
591.0767,12040298.0,25281.0,34687.0,0.0,-21.262,-1.5457,-0.0803,2.8337,11.98,0.0,14.74
591.0767,12042120.0,25239.0,32781.0,0.0,-21.262,-1.5755,-0.2463,2.7105,12.02,0.0,14.74
591.078,12041321.0,25288.0,34034.0,0.0,-21.262,-1.5624,-0.0526,2.8548,11.97,0.0,14.74
591.1098,12041009.0,25316.0,34270.0,0.0,-21.262,-1.5573,0.058,2.9406,11.9,0.0,14.74
591.1098,12041964.0,25304.0,33436.0,0.0,-21.262,-1.5729,0.0106,2.9035,11.85,0.0,14.74
591.1098,12040277.0,25263.0,34205.0,0.0,-21.262,-1.5453,-0.1515,2.7802,11.95,0.0,14.74
591.1422,12041605.0,25284.0,34743.0,0.0,-21.262,-1.567,-0.0685,2.8427,11.93,0.0,14.74
591.1422,12042352.0,25344.0,34406.0,0.0,-21.262,-1.5792,0.1687,3.0289,11.78,0.0,14.74
591.1422,12042113.0,25287.0,34362.0,0.0,-21.262,-1.5753,-0.0566,2.8517,11.8,0.0,14.74
591.1727,12041321.0,25339.0,34380.0,0.0,-21.262,-1.5624,0.1489,3.0129,11.74,0.0,14.74
591.1727,12041829.0,25310.0,33370.0,0.0,-21.262,-1.5707,0.0343,2.922,11.75,0.0,14.74
591.1727,12041693.0,25297.0,35176.0,0.0,-21.262,-1.5685,-0.0171,2.8821,11.78,0.0,14.74
591.1895,12041337.0,25319.0,33756.0,0.0,-21.262,-1.5627,0.0699,2.9499,11.77,0.0,14.74
591.1895,12039523.0,25318.0,35231.0,0.0,-21.262,-1.533,0.0659,2.9468,11.82,0.0,14.74
591.1895,12042212.0,25306.0,33948.0,0.0,-21.262,-1.577,0.0185,2.9097,11.79,0.0,14.74
591.2206,12039890.0,25265.0,35274.0,0.0,-21.262,-1.539,-0.1435,2.7861,11.92,0.0,14.74
591.2206,12041175.0,25282.0,34325.0,0.0,-21.262,-1.56,-0.0764,2.8367,11.93,0.0,14.74
591.2206,12041391.0,25285.0,34580.0,0.0,-21.262,-1.5635,-0.0645,2.8457,11.92,0.0,14.74
591.2523,12039824.0,25291.0,35059.0,0.0,-21.262,-1.5379,-0.0408,2.8638,11.95,0.0,14.74
591.2523,12043149.0,25233.0,34637.0,0.0,-21.262,-1.5923,-0.27,2.6933,11.98,0.0,14.74
591.2523,12041166.0,25323.0,33343.0,0.0,-21.262,-1.5599,0.0857,2.9624,11.88,0.0,14.74
591.2855,12041102.0,25304.0,32533.0,0.0,-21.262,-1.5588,0.0106,2.9035,11.87,0.0,14.74
591.2855,12041173.0,25257.0,33672.0,0.0,-21.262,-1.56,-0.1752,2.7626,11.94,0.0,14.74
591.2855,12042171.0,25296.0,34025.0,0.0,-21.262,-1.5763,-0.021,2.879,11.88,0.0,14.74
591.3156,12042943.0,25264.0,32783.0,0.0,-21.262,-1.5889,-0.1475,2.7832,11.89,0.0,14.74
591.3156,12042542.0,25282.0,33124.0,0.0,-21.262,-1.5824,-0.0764,2.8367,11.87,0.0,14.74
591.3156,12042691.0,25297.0,34191.0,0.0,-21.262,-1.5848,-0.0171,2.8821,11.82,0.0,14.74
591.3472,12041825.0,25262.0,32508.0,0.0,-21.262,-1.5706,-0.1554,2.7773,11.89,0.0,14.74
591.3472,12041497.0,25290.0,34730.0,0.0,-21.262,-1.5653,-0.0447,2.8608,11.88,0.0,14.74
591.3472,12040839.0,25271.0,34444.0,0.0,-21.262,-1.5545,-0.1198,2.8039,11.94,0.0,14.74
591.3797,12043239.0,25253.0,35003.0,0.0,-21.262,-1.5937,-0.191,2.7509,11.93,0.0,14.74
591.3797,12040716.0,25282.0,33236.0,0.0,-21.262,-1.5525,-0.0764,2.8367,11.95,0.0,14.74
591.3797,12039901.0,25286.0,33768.0,0.0,-21.262,-1.5392,-0.0606,2.8487,11.98,0.0,14.74
591.4118,12042093.0,25298.0,34502.0,0.0,-21.262,-1.575,-0.0131,2.8851,11.9,0.0,14.74
591.4118,12040728.0,25305.0,33259.0,0.0,-21.262,-1.5527,0.0145,2.9066,11.89,0.0,14.74
591.4118,12042519.0,25273.0,34882.0,0.0,-21.262,-1.582,-0.1119,2.8098,11.88,0.0,14.74
591.4296,12041353.0,25296.0,35180.0,0.0,-21.262,-1.5629,-0.021,2.879,11.87,0.0,14.74
591.4296,12041074.0,25265.0,33832.0,0.0,-21.262,-1.5584,-0.1435,2.7861,11.94,0.0,14.74
591.4296,12039919.0,25258.0,35240.0,0.0,-21.262,-1.5395,-0.1712,2.7655,12.03,0.0,14.74
591.4601,12042733.0,25272.0,32690.0,0.0,-21.262,-1.5855,-0.1159,2.8068,11.96,0.0,14.74
591.4601,12044566.0,25262.0,34573.0,0.0,-21.262,-1.6154,-0.1554,2.7773,11.89,0.0,14.74
591.4601,12045181.0,25312.0,33929.0,0.0,-21.262,-1.6255,0.0422,2.9282,11.73,0.0,14.74
591.4919,12041820.0,25265.0,34702.0,0.0,-21.262,-1.5706,-0.1435,2.7861,11.83,0.0,14.74
591.4919,12040948.0,25262.0,34217.0,0.0,-21.262,-1.5563,-0.1554,2.7773,11.92,0.0,14.74
591.4919,12041817.0,25261.0,33417.0,0.0,-21.262,-1.5705,-0.1594,2.7743,11.95,0.0,14.74
